file_name,tempo,energy,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,valence,arousal
Kölsch & Kevin de Vries - Masterplan.mp3,123.046875,0.28667685,2420.655420997025,2614.778529214881,5317.912849581772,0.09618128068185854,0.484672,-72.4515,82.81066,11.1690035,12.398075,2.6840904,15.251908,4.143056,10.160658,0.00379258,2.3927946,-0.039824586,8.792356,2.604326,0.484131084199405,0.035274691006634384
La Fuente - I Want You-1.mp3,123.046875,0.21907014,2378.7955206125816,2463.686395420195,5002.758559106784,0.10920271407688645,0.45863605,-83.741135,91.35927,11.56811,10.772974,1.1519297,11.780086,4.7640834,2.0499945,1.9171242,4.4441733,-4.296975,4.1257195,-2.3717098,0.4757591041225163,0.026955895707942545
La Fuente - I Want You.mp3,123.046875,0.21907014,2378.7955206125816,2463.686395420195,5002.758559106784,0.10920271407688645,0.45863605,-83.741135,91.35927,11.56811,10.772974,1.1519297,11.780086,4.7640834,2.0499945,1.9171242,4.4441733,-4.296975,4.1257195,-2.3717098,0.4757591041225163,0.026955895707942545
La Fuente - Ratata.mp3,129.19921875,0.2540514,3141.190659262839,2821.425397867495,6532.717981392178,0.14695746425988898,0.53170204,-50.573757,52.327137,-1.3550192,10.518571,2.8827386,9.000332,0.2525092,7.3821616,-1.7973037,3.9663131,-1.4206737,2.048401,-2.9701595,0.6282381318525677,0.03282324076280929
Lee Cabrera - Shake It (Extended Mix).mp3,123.046875,0.22568312,2581.5908369407302,2371.8162347431844,5251.039410862653,0.12727627601936253,0.5330803,-89.039566,68.869835,-11.164032,23.140993,-1.1963167,13.864888,-2.3394601,4.056654,-3.8441331,5.1595473,-1.5663537,1.8752593,-1.9165126,0.5163181673881461,0.027769603009801358
Lemex - Afrom Circus (Remix).mp3,123.046875,0.22419427,2401.8421511942056,2141.867419685822,4603.417000311269,0.11508532522438704,0.5253652,-102.67883,74.576,-35.605186,9.844516,-6.3839817,5.924374,-0.8315534,9.323622,0.7245278,2.8016114,1.4378417,4.8266373,3.220319,0.4803684302388411,0.02758640472893603
Libra - A Real Good Time (Libra Remix).mp3,143.5546875,0.2855164,1926.6810806753942,2134.337252530578,4067.8769329792012,0.06211328206397166,0.56583416,-95.941696,104.612335,-13.198589,12.292893,4.2701616,10.533576,-0.5715983,6.179726,-1.8722045,6.819797,0.8980879,4.917503,1.1823697,0.38533621613507885,0.04098721916670911
Lilly Palmer - Hare Ram.mp3,135.99917763157896,0.31642154,2549.2990508416883,2633.8244268712588,5715.604596758371,0.10186758352953144,0.45068914,-56.223133,64.16885,1.2447501,31.225416,8.966992,11.027481,4.4828815,5.284527,-7.3748517,8.648593,-5.8107862,-0.1206632,-1.7157605,0.5098598101683377,0.04303306903334727
Liquid Soul - Untz Untz.mp3,135.99917763157896,0.29573837,2851.9955714003695,2745.2889021548176,6016.764163067784,0.12105178966809892,0.5152909,-57.369102,63.842453,22.814943,28.660969,6.5905585,15.474632,3.3666997,11.014914,-3.2295244,2.1505027,-1.1742469,0.91713834,-0.9313933,0.570399114280074,0.04022017500890223
Lirico En La Casa - Marianela (Que Pasa).mp3,123.046875,0.2986134,3066.770462609367,2856.888852831083,6400.984725150078,0.1351923072136827,0.47742203,-21.213604,62.513783,5.190346,12.9118,12.149212,9.088847,-0.47780693,3.1580315,-4.672138,4.079382,-4.717756,2.8882291,-5.653905,0.6133540925218733,0.03674344561295584
LNY TNZ - Shake It.mp3,151.99908088235293,0.27897426,2911.9571135934593,2687.9095801725325,6151.174585603658,0.13756416026802748,0.514829,-0.381729,74.13732,-0.3476911,21.477676,1.3601041,7.6485434,-4.2616367,3.5156856,-3.7186055,4.7798114,-1.4491624,2.8062375,-1.6032392,0.5823914227186918,0.042403831848573374
LO'99 - Echo In The Dark (Extended Mix).mp3,129.19921875,0.31039268,2552.4090317662262,2590.2000169154667,5473.22290153926,0.09861465664839125,0.56355405,-65.62094,67.31073,1.0349164,25.001825,5.861309,13.285324,7.0858603,13.292139,-1.5671289,6.646691,6.223231,10.926592,2.740578,0.5104818063532452,0.0401024914754089
London Bridge (Capochino Flip) 4K.mp3,172.265625,0.38617536,2859.4872432818897,2759.963079873497,6143.851444823009,0.11684201060032055,0.5114834,3.3097475,62.673363,-0.17044252,18.523138,5.066171,10.72233,4.4110904,7.6236033,1.853737,6.4735937,0.19027795,4.427866,-1.1411654,0.5718974486563779,0.06652474048314616
LOOZBONE & Sielo - Mind.mp3,123.046875,0.28379303,2685.787985650992,2673.490351567223,5656.622297097157,0.10995194545531482,0.55840766,-72.82055,65.34725,17.406218,29.987741,15.327835,17.42155,3.2858508,7.7925515,-0.47348446,4.6754684,-0.40083522,1.2910732,-3.3601325,0.5371575971301984,0.03491984575521201
Loquace - Back Again.mp3,123.046875,0.25082353,3711.3452697728167,3141.8987053165056,7558.893070435578,0.13808547351681671,0.596168,-104.006935,21.654278,30.164139,20.748816,10.312207,20.114666,8.030539,12.512358,4.218166,8.742486,2.1129503,7.688996,7.5549707,0.7422690539545633,0.030863051244523376
"Lorenzo Navalta & Amelito Bokayo - Zheng, Oud And Udu A.mp3",129.19921875,0.20386834,2106.909355042615,2275.4890216646695,4341.421288180064,0.09038387436464608,0.4398513,-105.20001,94.15285,0.53860015,23.683395,-1.9860921,2.870812,4.679882,8.2506895,0.67500454,8.888301,-3.3104308,4.0917416,-6.4457235,0.42138187100852303,0.026339630827715156
Loris - Smack Work (Loris Remix).mp3,129.19921875,0.23658907,2383.192936469722,2458.0930568057274,4944.179685852071,0.09287623528729329,0.5309318,-101.402275,80.7825,15.399665,35.006077,10.565908,12.863577,3.6143124,4.130967,-2.1868658,3.4825099,-1.767484,0.95757675,-2.8416808,0.4766385872939444,0.030567123543005437
LOUD - Africa 101 (Easy Riders Remix).mp3,143.5546875,0.30193228,1779.2372735300273,2128.9746761191905,3874.5400828460038,0.06626157407407407,0.56327295,-114.20724,108.47297,3.9411557,18.158249,7.943417,12.302031,4.121568,10.530882,3.6778584,7.4533424,4.5477743,6.21277,2.533189,0.3558474547060055,0.04334379342617467
LOUD - Dr. Who.mp3,135.99917763157896,0.23558538,1642.1353387075806,2041.9023852706352,3654.4051801791356,0.04242636481877067,0.5508561,-139.85144,121.88591,5.713823,16.200026,13.870381,10.716886,7.0859528,5.668882,-0.8240997,3.5847244,0.25281432,3.7962441,1.9974759,0.3284270677415161,0.03203941748238561
LXNGVX - NITRO.mp3,151.99908088235293,0.40949246,2529.266803003538,2629.870380074589,5489.616384681748,0.10325412104493296,0.5422649,21.399473,83.58822,-4.978508,15.88629,-0.49115834,7.1977587,-1.3867909,5.840312,0.9491926,4.943017,0.7011278,5.96534,-0.24052306,0.5058533606007076,0.062242477985016774
MAAHEZ & Scott Knight - Dirty Flow (Extended Mix).mp3,129.19921875,0.43347985,1782.678719145507,2095.3330252129113,3854.869893503871,0.06109560609819604,0.60363233,-68.72327,116.71379,-0.86566836,2.391982,-0.3572065,15.635066,4.2817636,10.819309,-0.40468466,8.524445,-0.5556897,7.4957485,3.5965614,0.3565357438291014,0.05600525738555007
MAAHEZ & Scott Knight - Dirty Flow.mp3,129.19921875,0.3536505,1971.057286210575,2193.8428162238006,4243.000763414965,0.07578444662323348,0.5763735,-71.66455,110.48547,-2.3785605,2.9126399,-2.1848106,13.466085,3.2450218,9.618234,-4.820107,6.8680253,-3.5874507,5.6316447,2.6737025,0.39421145724211504,0.04569136964273639
Madeaux - ME & U.mp3,123.046875,0.32631162,1930.5089629132315,2159.702817315419,4021.336119236361,0.07237546912501154,0.47822133,-167.0767,88.53499,47.41938,37.042248,22.301249,19.305658,8.861663,8.301194,3.1476946,6.0989857,-1.169377,2.5045052,-1.5455729,0.3861017925826463,0.04015162488212809
Magenta - Diamonds.mp3,86.1328125,0.25435343,2899.493012104285,2790.1590454860298,6164.0639085036055,0.13467772926478283,0.5495225,-71.77084,72.18194,14.814186,17.334303,5.1440053,9.132428,-1.2799097,6.6975436,-0.86989236,2.6744204,-4.8349047,1.5154957,-2.1416028,0.579898602420857,0.021908176626311615
Malaa - Get Hyped.mp3,129.19921875,0.3329534,2869.64690202945,2851.2921427316005,6268.929580903389,0.12421548332966549,0.58876175,-52.601982,63.233746,22.96375,15.911426,13.559339,13.361609,1.5810515,8.852145,-1.8957307,5.7970953,-2.0883765,3.6243742,-2.324024,0.5739293804058899,0.04301731831510551
Malaa - Made In France (feat. Mercer).mp3,123.046875,0.29957044,3140.261761672555,2707.6773169058442,6241.021811368778,0.15324631956147844,0.54840994,-42.84405,48.64575,3.0845046,18.23522,-1.7786442,14.661893,1.6836824,11.506174,2.3994827,9.713051,1.3798852,6.8264556,0.9118697,0.6280523523345111,0.03686120663769543
Mandragora & DYOR atelier - Nothing Else Matters.mp3,129.19921875,0.31021935,2027.172279029662,2194.783415757589,4237.250606041685,0.07299071365053575,0.43384847,-89.06308,98.28257,3.5075595,18.832216,0.0018775627,9.772727,0.35666838,2.0591786,-0.18361515,2.2199633,-1.8766851,2.3723257,-3.4047852,0.4054344558059324,0.04008009733515792
Mandragora - 604.mp3,143.5546875,0.25196782,2353.5142712275774,2417.1811889468354,5022.880009082232,0.09714155188731255,0.52832013,-100.59066,86.68273,6.829161,4.493067,-5.1421685,10.940967,2.7161715,-0.3859429,2.684614,7.768073,3.9130335,1.8700314,-1.2464143,0.4707028542455155,0.03617116130772047
Mandragora - Ammo.mp3,143.5546875,0.27005243,1644.9676642191066,1881.4227039843224,3414.202874519158,0.05871768010950485,0.526675,-140.99583,110.61117,4.385308,23.568949,12.904931,22.803993,9.674077,9.5990715,6.0324235,10.417064,3.5726101,4.087387,1.5450257,0.3289935328438213,0.0387672926299274
Mandragora - Burn It Down.mp3,135.99917763157896,0.22685121,1731.2417906214816,2063.3238102517575,3785.896954829419,0.060461907685422235,0.38952482,-151.30031,116.35604,20.569607,15.069068,5.5942574,20.999805,-1.387899,15.316837,3.8109522,1.5371106,0.43321678,-2.5250556,-3.818698,0.34624835812429633,0.03085157800447441
Mandragora - Cuba Lagrimas.mp3,129.19921875,0.26450917,2447.9676029849775,2575.824886653816,5305.768897133519,0.09299441344358951,0.49518237,-70.68893,83.60075,7.000415,14.984441,1.900121,8.026405,-5.609202,2.3235464,-4.9512324,4.1964192,0.502421,4.3214107,-1.2341403,0.4895935205969955,0.034174378277384676
Mandragora - Dancing Gnomes.mp3,143.5546875,0.23879321,2148.980385995598,2187.8672849029017,4469.276864767286,0.10051623452262326,0.43710166,-108.642975,97.73042,-3.3886156,3.2942405,-2.5749545,6.4480834,-5.1211395,2.2249334,-3.1273217,-2.1813471,-2.6412985,1.1862739,0.471302,0.42979607719911966,0.03427988452313002
Mandragora - Dubai-1.mp3,129.19921875,0.25088292,2340.5594957860917,2423.44252606197,4898.3762213029795,0.09021575552825553,0.47538432,-139.28307,79.4965,17.976995,25.245132,9.998514,14.444539,1.3379337,4.3176265,2.6503453,4.483981,-1.4207679,4.55314,-0.56872493,0.46811189915721835,0.03241387772723101
Mandragora - Dubai.mp3,129.19921875,0.25088292,2340.5594957860917,2423.44252606197,4898.3762213029795,0.09021575552825553,0.47538432,-139.28307,79.4965,17.976995,25.245132,9.998514,14.444539,1.3379337,4.3176265,2.6503453,4.483981,-1.4207679,4.55314,-0.56872493,0.46811189915721835,0.03241387772723101
Mandragora - How Long Do I Have_.mp3,92.28515625,0.2510735,1831.8742107045189,2178.310679433431,4052.399447020273,0.062004610210791886,0.42329568,-122.36678,109.16325,21.304682,15.24351,3.5300307,13.149666,-2.6845207,2.0035503,-2.9967706,3.5794084,-2.0133464,1.0807085,-3.8843026,0.36637484214090377,0.02317035805026535
Mandragora - Pachamama.mp3,172.265625,0.24450876,1866.3899811936963,2102.017817312668,3982.5916062225006,0.0730939711285494,0.42170665,-117.48447,102.02306,-1.9530226,18.122715,-0.7934397,7.9732366,-9.061533,-0.52067435,-4.5936584,-6.0651197,-4.41637,0.25194994,-3.783737,0.37327799623873925,0.04212045404710807
Mandragora - Rasputin.mp3,135.99917763157896,0.21927002,2661.8067344257825,2565.81054293594,5548.119406126307,0.11125430732889761,0.46516764,-90.80726,79.07921,3.9570334,14.3341255,4.1252947,3.0679228,0.06328505,2.3693051,-0.32076684,3.2457585,-6.3527393,1.6994649,1.7377901,0.5323613468851565,0.02982054249763391
Mandragora - Shiva's House.mp3,135.99917763157896,0.23014258,1565.2977652496204,1978.439384643244,3376.426591757338,0.04324633228955803,0.46597657,-160.34189,116.071724,19.533615,31.580458,8.006555,11.191019,2.9959795,3.6682594,2.1678805,6.296043,1.906963,2.623339,-0.4767845,0.31305955304992406,0.03129920141164851
Mandragora - Special Treatment.mp3,92.28515625,0.21124227,1852.8531035398007,1964.3902635764132,3671.189617617995,0.08708270494621612,0.379777,-130.23383,117.53881,-14.373874,-0.18118899,6.0198407,-0.6513236,-9.113615,2.3408864,-6.679515,-0.121139,-5.0444946,0.3325847,0.3040585,0.37057062070796015,0.019494526211929042
Mandragora - Vapo Vapo (Remix).mp3,151.99908088235293,0.27329278,2459.7412901128328,2689.522823544782,5470.87715172149,0.08985613573978113,0.5536665,-107.509514,74.36877,21.817335,26.512459,18.029856,12.87866,2.7422402,6.8402114,2.116455,9.612806,-0.4660793,7.740379,1.2246584,0.49194825802256653,0.04154025136000093
Mandragora - Waiting For A Sign.mp3,92.28515625,0.2646589,1967.5148623378304,2402.426669065019,4415.0145156621775,0.052035028406331944,0.53029054,-106.08253,99.36797,18.902842,21.511137,10.6165495,13.933785,6.375647,9.045619,1.432333,7.883053,4.6188765,5.947962,0.46113634,0.3935029724675661,0.024424087765510194
Mark Knight & Mason - Givin' Up.mp3,123.046875,0.29543203,2695.3138837220986,2604.5781352812965,5635.836885383135,0.12243358444858453,0.48213553,-19.818653,74.63554,-6.2305717,15.396033,-2.2252636,6.081081,-3.7675908,5.3816547,-6.0686293,1.7720586,-2.2546463,2.1225631,-3.816561,0.5390627767444197,0.03635198820848018
Marsh - All Night Long.mp3,123.046875,0.20931216,2246.8939544235313,2349.401019715653,4740.230919236815,0.08611914176740106,0.37847435,-120.865715,98.09503,13.627536,-0.76546335,-17.413006,-0.30102897,-4.629675,-0.21753953,-7.118537,-2.8746634,-5.9495053,0.05716375,-2.4744442,0.4493787908847063,0.0257552066759672
Marsh - Lailonie.mp3,123.046875,0.21711163,2005.3751293702376,2016.021146785621,3908.6309823220745,0.0847773184992561,0.3914966,-113.23422,104.82476,-11.264393,10.50015,-5.6435814,-0.8597807,-14.220887,-5.1067166,-9.118948,-3.204535,-5.583354,-1.1401979,-1.6331955,0.40107502587404753,0.026714907871792093
Marshall Jefferson & Solardo - Move Your Body.mp3,123.046875,0.24210751,2749.4817339092283,2530.4653058526483,5532.943672489902,0.12154325308468458,0.50732875,-54.44335,64.4271,-13.720063,21.496521,0.40585947,10.354633,-1.0090235,9.693036,-2.359666,5.474225,-1.4473962,2.405176,-2.7650108,0.5498963467818456,0.02979057258926332
Marten Hørger - ALL ALØNE.mp3,123.046875,0.25367245,2348.8934453716483,2453.7149577932137,5093.113916392192,0.09600599206986779,0.5599294,-89.45062,83.08435,-0.34221888,18.167906,4.529702,11.740695,1.7134686,4.9860086,0.29766515,4.0814223,-1.7086964,0.0884735,-1.1601508,0.4697786890743297,0.031213602342177182
Marten Hørger - Don't Stop.mp3,129.19921875,0.3126668,2047.4752803199185,2224.163399648431,4278.580328341957,0.08237900807653262,0.47978026,-42.614357,106.481865,-4.3446875,25.560322,4.216455,7.8172016,2.456719,1.8570408,-5.576064,1.5972741,-3.6911755,-0.048707172,-4.552256,0.4094950560639837,0.040396306753973474
Marten Hørger - Take A Step Back.mp3,123.046875,0.2950444,2122.227577385908,2221.922949803129,4347.141545868252,0.08551348679436947,0.5182406,-58.872578,89.82091,-17.310894,8.645477,-6.6209717,5.7048974,-3.9388735,1.4470595,-2.0672355,6.1454444,-0.035303388,-0.08531232,-3.0909474,0.42444551547718157,0.03630429046461359
Marten Hørger - ØUT ØF THE WØRLD.mp3,123.046875,0.29217094,2002.712894015861,2229.5261634508215,4245.211579426627,0.08070860085973049,0.49476004,-57.79853,105.76224,-4.6044436,15.070822,-3.9936628,1.0714611,-4.010678,6.0185347,-7.356353,-2.4243429,-5.5185127,-2.8018768,-4.675886,0.4005425788031722,0.03595072135794908
"Marten Hørger, Alexandra Prince - Over My Head.mp3",123.046875,0.23970208,2864.373233510632,2813.8858189417515,6197.073450554306,0.12098986545935855,0.45558348,-77.840706,63.077667,15.685442,20.916712,5.0910664,5.583688,-1.7028091,1.3664753,-4.4240804,2.9485843,-3.6558986,0.70093673,-6.172913,0.5728746467021264,0.029494591348338872
Martin Ikin - Everybody's Got to Learn Sometime.mp3,129.19921875,0.26387355,3062.5694599100902,2684.9347062829556,6133.641759547883,0.15970860525685546,0.5056955,-32.970806,56.126453,-3.2301962,17.864382,0.1614227,3.7293525,-8.44919,0.28966245,-9.098144,-1.5318904,-10.766454,-1.473255,-5.7793994,0.612513891982018,0.03409225616196636
Martin Ikin - Headnoise (Get Hype) [Extended Mix] (feat. Dope Earth Alien & Kenisha Humber).mp3,123.046875,0.27420962,2875.042468125694,2703.675857502717,5822.791452131234,0.14781211144207582,0.5106476,-52.03999,60.501198,9.346329,19.732235,5.3909054,11.038836,1.3688877,2.2895925,-2.3099108,2.929166,-4.378557,-2.5446117,-5.266479,0.5750084936251388,0.033740636659786105
Martin Ikin - Oscill8.mp3,129.19921875,0.26836774,2679.261967200028,2656.355539791332,5653.9899268277095,0.10689387443904794,0.4938798,-61.519817,69.61203,6.700422,26.902693,6.3352513,10.793622,-2.6658082,2.8809164,-4.6959624,-0.124463625,-5.9986773,-1.7770451,-3.0918567,0.5358523934400056,0.03467290202679578
Martin Waslewski - Clouds (Purple Disco Machine Remix).mp3,123.046875,0.27214235,2751.078180728449,2817.5254322260344,5917.672274296739,0.12220670818521474,0.48448145,-67.52436,75.63466,19.025333,8.280111,10.118174,18.182446,0.36153334,8.947069,0.41078928,7.8102474,0.11197595,0.16766134,-3.7776985,0.5502156361456898,0.03348626580554992
MashBit - Don't Say Goodbye.mp3,129.19921875,0.30654803,1839.3337025827084,2318.60704218335,4314.9690797343055,0.05129210342316938,0.41768104,-86.45273,109.95573,29.06837,22.868189,4.011925,15.270045,2.4268734,8.657924,-1.6591064,2.9351125,1.7618011,4.703396,0.25342906,0.36786674051654167,0.03960576587996911
Massivebass - Boom Shakalaka.mp3,143.5546875,0.33789793,2429.911709290066,2624.053573554849,5356.695977030602,0.086749570395621,0.4708574,-72.68466,77.842,14.445198,22.208748,4.2128696,9.493343,4.376159,1.0783483,1.242057,2.7470756,1.1769749,3.6222978,-0.64224195,0.4859823418580132,0.04850683125550859
Matroda & Dances - Britney.mp3,129.19921875,0.29830813,1851.259693877111,2344.8987554789105,4045.1284499561316,0.05452538973336567,0.5292513,-123.70542,106.83975,26.939625,19.611176,10.246978,7.5008373,2.3646455,-0.66601723,-1.2733793,3.8830888,-4.5498915,0.8914478,-2.264951,0.3702519387754222,0.0385411778697744
Matroda & Rhiannon Roze - Come With Me.mp3,123.046875,0.36863172,2411.8416920330883,2575.583948388402,5182.506971643552,0.08073179092115183,0.52539575,-36.490078,87.84321,16.490864,19.587132,7.444889,13.026586,3.7407,7.583653,-0.6869779,5.1867175,-0.1476575,4.234498,-0.25605223,0.48236833840661764,0.0453589812386781
Matroda & Sage Armstrong - Ur Mind (feat. Rhiannon Roze).mp3,123.046875,0.308862,3058.1518343016382,2929.4538341201905,6549.33238485835,0.11242133042106255,0.56895137,-37.09499,55.867237,17.446651,22.677717,9.658844,11.993902,2.731921,5.1953993,0.31304586,7.2005315,1.101876,4.574889,1.2530501,0.6116303668603277,0.038004503992851824
Matroda - Beep.mp3,123.046875,0.26401228,2884.6340092842147,2483.9481750879786,5444.004423869005,0.15101417254063038,0.40893304,-107.20575,56.874928,16.426617,10.890313,-7.2905188,3.0755482,-6.0288754,4.284517,-1.9239606,6.7054653,3.464013,4.36308,-1.8086897,0.576926801856843,0.0324858856620267
Matroda - Can’t Fight The Feeling.mp3,123.046875,0.31148046,2449.942462954776,2334.417612769279,4875.4848204426025,0.11745120889605334,0.52882814,-42.703114,81.25679,-4.7360725,24.800987,9.655215,9.514475,-4.7881937,7.272717,-1.4007698,6.8947916,-0.030980673,1.5626168,-2.8604114,0.4899884925909552,0.03832669754046947
Matroda - Deep Inside 2020.mp3,123.046875,0.39048812,2477.130429598109,2573.7534600122503,5255.610548479509,0.10279055712440877,0.5634296,-40.900627,73.72618,3.5499735,17.53197,9.995064,11.535172,3.8815932,9.534891,0.364525,7.2606397,-2.1507428,3.7454872,-0.0008657663,0.4954260859196218,0.04804834263632074
Matroda - Gimme Some Keys.mp3,123.046875,0.28840753,2723.630792738262,2596.373416675497,5569.974001599325,0.11729381390877637,0.5361226,-59.53341,77.95338,16.663038,17.914213,9.681035,16.690878,4.954634,11.049769,3.563727,7.2803936,-2.6542187,2.269794,1.0309373,0.5447261585476524,0.0354876458295621
Matroda - Hangin' On.mp3,129.19921875,0.27245408,1851.706595343237,2331.527892873854,4104.579619873134,0.06071206554020026,0.538239,-98.98519,106.18045,11.787239,20.768688,9.234315,5.182671,2.4414246,9.352734,2.9881492,5.403086,-0.56254274,1.6516328,-4.534299,0.3703413190686474,0.03520085466443561
Matroda - Jack the House.mp3,123.046875,0.34655026,2893.623359728553,2587.9988293163533,5787.528668027936,0.1511746972765853,0.5252584,-45.950806,73.40684,14.6950655,5.60311,2.4001284,10.859378,-0.0010506244,7.3508444,-1.4508555,6.0660353,0.88567805,6.526202,-1.9621943,0.5787246719457106,0.04264192603295669
Matroda - Mozart.mp3,123.046875,0.30118576,2662.668067821281,2428.487638195764,5259.038733382251,0.1139554018473757,0.49263397,-99.34023,64.65259,12.739343,23.306707,10.163314,16.714437,6.5174003,10.471344,2.597391,6.1432233,-0.73736435,3.9436827,0.60297537,0.5325336135642562,0.037059966183733195
Matroda - Naughty Sax.mp3,129.19921875,0.27698866,2993.743558481423,2489.0661503352167,5583.05633728121,0.15354785442552005,0.47135857,-106.66968,36.45886,-4.667635,12.870242,0.11931022,13.927458,3.9938495,12.066841,1.1384225,13.003831,6.1232867,4.057318,-6.1658382,0.5987487116962846,0.0357867178710876
Matroda - Temperature.mp3,123.046875,0.2979593,2564.508463432317,2517.1892373209275,5412.048605777288,0.10104154301893643,0.49370182,-61.126118,84.22032,11.833613,7.604312,-5.7652855,11.316848,-2.5734854,4.023551,-4.939308,6.2074766,-0.09823522,1.0468768,-2.3930268,0.5129016926864635,0.036662960483226925
Matroda - The Movement.mp3,123.046875,0.29259923,2528.3970028297595,2599.5639796972364,5483.747123972448,0.10182897870307062,0.54358613,-52.985123,71.39546,10.755003,30.609116,11.194281,19.845724,3.7814696,11.627628,1.4758745,7.5682964,0.273041,0.53693885,-2.3825955,0.5056794005659518,0.03600342100253329
Matt Sassari & Hugel - It Feels So Good.mp3,129.19921875,0.22744219,3237.269392072918,3000.089744198753,6882.501519144174,0.14813367116508006,0.43690464,-64.76759,62.755985,19.862606,7.779889,10.359428,13.037987,-0.8624202,4.5241694,-1.6682878,7.2915583,-5.506072,-0.50015014,-7.0889215,0.6474538784145836,0.0293853532653884
Matt Sassari - Put A Record On (Extended Mix).mp3,123.046875,0.29758245,2645.792881092354,2609.740351632403,5332.966703252486,0.10268195066065054,0.51223224,-124.66637,54.547993,29.40758,33.121113,6.983917,10.93277,2.0345643,9.700373,-0.1802343,5.5606427,-1.4705453,6.864585,-1.2664067,0.5291585762184708,0.036616590223275125
MATTN - Cafe Del Mar.mp3,135.99917763157896,0.27204633,2519.104315669001,2523.95657704718,5558.040022042503,0.11089529254699661,0.4344971,-23.226204,91.172424,-4.6014957,13.032479,3.3435016,4.349266,-0.0028688866,5.107348,-0.9700949,4.629821,-2.96435,3.2629647,-2.1079245,0.5038208631338003,0.03699807683005929
Mau P - Drugs From Amsterdam.mp3,123.046875,0.21696879,2668.7618096697465,2619.526673301792,5635.17798877929,0.13057194430257457,0.5307562,-89.42142,72.23531,13.100266,24.318232,10.331614,8.129779,-0.114949495,4.5795984,-3.5458724,2.911244,-2.978964,0.9136583,-1.977203,0.5337523619339493,0.026697331544710323
Maverick Sabre - Slow Down (Vintage Culture & Slow Motion Remix) (feat. Jorja Smith).mp3,123.046875,0.26114148,2304.890346166846,2437.034814235535,4809.022745314901,0.07995225611073761,0.45328537,-120.68298,80.620995,26.758804,40.43685,2.1307757,14.044007,2.0005722,5.570837,0.6555756,5.670712,-3.4625223,2.7685828,-3.1402693,0.4609780692333692,0.03213264292571694
Max Styler - Destination.mp3,129.19921875,0.26483342,3052.0572899105327,2828.4949590169217,6351.1044308771625,0.1349069029495886,0.46488854,-75.10825,54.80994,15.194574,17.512962,11.5461035,17.91305,-1.6885666,-2.0389197,-5.7231383,5.960307,-2.4928873,3.134293,-4.0892296,0.6104114579821065,0.03421627102943603
Max Styler - Hypnotic.mp3,123.046875,0.2941107,2821.8777161197495,2829.005176995452,6112.703664977616,0.10160149901323427,0.52116144,-57.298435,66.16533,17.218216,13.510382,4.213033,15.541863,-2.9545724,4.0907793,-6.127519,2.82635,-1.9966317,0.6544796,-5.26011,0.5643755432239499,0.036189400765579194
Max Styler - Resist.mp3,129.19921875,0.28699622,2800.4831754144348,2727.802747811972,5922.655314104392,0.12282025456360525,0.5119224,-33.7846,75.59188,12.256715,9.801645,-7.6576076,5.0818424,-8.574334,-1.6313503,-15.604769,-7.3458242,-11.225143,-1.1945926,-7.421513,0.560096635082887,0.03707968683738727
MBNN & Rowald Steyn - ilomilo (Billie Eilish).mp3,117.45383522727273,0.23281841,2569.9712983996155,2698.2459273441673,5645.183470435839,0.09038058856249194,0.41600537,-97.73479,76.27471,16.59445,24.89622,4.196685,13.630761,-0.59386474,3.3711057,-0.4868339,0.3987961,-0.025127307,2.573762,-0.020612422,0.5139942596799231,0.02734541514258705
MC Fioti - Bum Bum Tam Tam (Yuri Lorenzo Bootleg).mp3,129.19921875,0.348179,2762.162976186528,2558.7948985122403,5583.591009407536,0.12693740603682982,0.4774047,-51.622116,61.0683,-7.7830977,18.868132,2.6513195,8.03158,4.8754253,9.553925,-3.7124135,5.2044835,3.0561087,3.692091,3.2267551,0.5524325952373056,0.04498445640492719
Memento Mori & Jilax - Unholy.mp3,143.5546875,0.3398801,1415.5075491376708,1976.588361458908,3077.575618596246,0.04051244432213803,0.43038082,-110.7931,127.522255,17.853882,17.878815,7.4365087,10.617365,-0.53568804,5.276799,-0.5628481,5.4416823,-0.3934897,2.259489,-2.8200886,0.2831015098275342,0.048791382811032236
Micha Moor & KOCHAM - Drop It Low.mp3,123.046875,0.2838582,2228.8105930098986,2406.997378027707,4798.45414286252,0.07904651323273555,0.5604522,-75.1285,96.48903,15.437722,19.275911,3.1498263,16.248173,2.6841288,6.7999506,0.4494771,4.014092,-1.115033,3.671117,-0.82020944,0.44576211860197973,0.03492786566494033
Michael Fortera & DVTTY - Muito Riddim.mp3,129.19921875,0.23559701,2758.631354629222,2394.220485149001,5409.5433998604185,0.14032764109478896,0.43026993,-80.59512,54.897503,-28.088963,10.980768,-13.258081,3.8554,-4.753944,4.273728,-0.6738571,7.067749,1.2248861,4.9261394,2.2166054,0.5517262709258445,0.03043895020382479
